fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2022,12091,FL,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,true,1813961.33
2022,22101,LA,Department of Defense,324110,PETROLEUM REFINERIES,true,false,false,false,78761.5
2022,35053,NM,Department of the Interior,238160,ROOFING CONTRACTORS,true,false,false,false,26866.84
2022,51107,VA,Department of Justice,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,true,false,false,45780.0
2022,48031,TX,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,0.0
2022,32510,NV,Department of the Interior,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,true,0.0
2022,11001,DC,Smithsonian Institution,541922,COMMERCIAL PHOTOGRAPHY,true,true,false,true,6000.0
2022,06073,CA,General Services Administration,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,true,0.0
2022,36047,NY,Department of Defense,334614,"SOFTWARE AND OTHER PRERECORDED COMPACT DISC, TAPE, AND RECORD REPRODUCING",true,false,false,false,1320.0
2022,35043,NM,Department of the Interior,339950,SIGN MANUFACTURING,true,false,true,true,0.0
2022,36103,NY,Department of the Treasury,811211,CONSUMER ELECTRONICS REPAIR AND MAINTENANCE,true,false,false,false,490.03999999999996
2022,06037,CA,General Services Administration,238320,PAINTING AND WALL COVERING CONTRACTORS,true,true,false,false,0.0
2022,34037,NJ,Department of Defense,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,true,false,false,false,0.0
2022,55081,WI,Department of Defense,315280,OTHER CUT AND SEW APPAREL MANUFACTURING,true,false,false,true,399852.79
2022,34005,NJ,Department of Homeland Security,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,false,38038.82
2022,42101,PA,Department of Veterans Affairs,541310,ARCHITECTURAL SERVICES,true,false,false,false,34400.0
2022,11001,DC,Department of Health and Human Services,561320,TEMPORARY HELP SERVICES,true,true,false,true,510708.89999999997
2022,37119,NC,Social Security Administration,511210,SOFTWARE PUBLISHERS,true,false,false,true,290900.0
2022,42051,PA,Department of Defense,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,true,false,false,true,57400.0
2022,12033,FL,Department of Defense,336992,"MILITARY ARMORED VEHICLE, TANK, AND TANK COMPONENT MANUFACTURING",true,false,false,false,13124.48
2022,45015,SC,Department of Defense,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,false,66152.37
2022,51153,VA,Department of Defense,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,true,false,true,false,162035.8
2022,51153,VA,Department of Defense,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,true,false,false,false,1661002.88
2022,53033,WA,Department of Defense,327993,MINERAL WOOL MANUFACTURING,true,false,false,false,0.0
2022,12099,FL,Commodity Futures Trading Commission,511120,PERIODICAL PUBLISHERS,true,false,false,false,24832.0
2022,40097,OK,Department of Transportation,333415,AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,true,false,false,true,11214.45
2022,12086,FL,Department of the Interior,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,false,false,true,2234.0
2022,35001,NM,Department of Energy,621999,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,true,false,false,true,1458223.38
2022,42049,PA,Department of Veterans Affairs,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,true,false,22048.53
2022,22017,LA,General Services Administration,541310,ARCHITECTURAL SERVICES,true,false,false,false,0.0
2022,04019,AZ,Department of Defense,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,false,115206.61000000002
2022,18127,IN,Department of Defense,333992,WELDING AND SOLDERING EQUIPMENT MANUFACTURING,true,false,false,false,19160.96
2022,13179,GA,Department of Defense,561990,ALL OTHER SUPPORT SERVICES,true,false,false,false,217916.27999999997
2022,06045,CA,Department of Defense,561720,JANITORIAL SERVICES,true,true,false,false,100087.0
2022,44005,RI,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,false,true,23500.0
2022,27053,MN,Department of Defense,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,true,true,false,false,222264.0
2022,39113,OH,Department of Defense,333618,OTHER ENGINE EQUIPMENT MANUFACTURING,true,true,false,true,72171.05
2022,53067,WA,Department of the Interior,561720,JANITORIAL SERVICES,true,false,false,true,35014.94
2022,11001,DC,Department of Labor,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,true,true,false,true,3720231.4099999997
2022,46093,SD,Department of Defense,331420,"COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING",true,true,false,false,100000.0
2022,53047,WA,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,true,false,false,8060.43
2022,36007,NY,Department of Defense,313320,FABRIC COATING MILLS,true,true,false,false,3420.0
2022,01045,AL,Department of Defense,485410,SCHOOL AND EMPLOYEE BUS TRANSPORTATION,true,true,false,false,689803.0
2022,36029,NY,Department of Agriculture,561720,JANITORIAL SERVICES,true,false,false,true,8310.0
2022,45013,SC,Department of Veterans Affairs,326121,UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING,true,false,false,false,13140.0
2022,04005,AZ,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,true,false,true,3049811.58
2022,51059,VA,Department of Defense,332993,AMMUNITION (EXCEPT SMALL ARMS) MANUFACTURING,true,false,true,true,0.0
2022,54003,WV,Department of Veterans Affairs,711510,"INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",true,true,false,false,12225.0
2022,05051,AR,Department of Defense,332111,IRON AND STEEL FORGING,true,true,false,false,22959.56
2022,18109,IN,Department of Defense,333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,true,false,false,false,79177.95
2022,13153,GA,Department of Defense,517110,WIRED TELECOMMUNICATIONS CARRIERS,true,false,true,false,0.0
2022,24031,MD,Department of Defense,336419,OTHER GUIDED MISSILE AND SPACE VEHICLE PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,true,false,false,13982.0
2022,24031,MD,Department of Health and Human Services,221310,WATER SUPPLY AND IRRIGATION SYSTEMS,true,true,false,false,57120.0
2022,51510,VA,National Science Foundation,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,true,true,false,210000.0
2022,42017,PA,Department of Defense,325211,PLASTICS MATERIAL AND RESIN MANUFACTURING,true,false,false,true,13851.0
2022,48491,TX,Department of the Treasury,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,false,249858.0
2022,36111,NY,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,9605.08
2022,12111,FL,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,false,false,1620.0
2022,40031,OK,Department of Defense,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,true,0.0
2022,51740,VA,Department of Defense,236210,INDUSTRIAL BUILDING CONSTRUCTION,true,true,false,false,999986.0
2022,51179,VA,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,true,404540.0
2022,25017,MA,Department of Defense,519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,true,false,false,false,15913.5
2022,13061,GA,Department of Defense,721211,RV (RECREATIONAL VEHICLE) PARKS AND CAMPGROUNDS,true,true,true,false,25320.0
2022,51013,VA,Department of State,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,false,341328.85
2022,39009,OH,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,false,207035.41
2022,41023,OR,Department of Agriculture,621910,AMBULANCE SERVICES,true,false,false,false,90951.0
2022,44009,RI,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,false,54341.259999999995
2022,06059,CA,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,21202.35
2022,06099,CA,Department of Defense,213113,SUPPORT ACTIVITIES FOR COAL MINING,true,true,false,false,3197.0
2022,51013,VA,Department of Health and Human Services,541219,OTHER ACCOUNTING SERVICES,true,false,true,false,3751190.7
2022,51099,VA,Department of Defense,517311,WIRED TELECOMMUNICATIONS CARRIERS,true,false,false,false,65446.68
2022,06111,CA,Department of Defense,327999,ALL OTHER MISCELLANEOUS NONMETALLIC MINERAL PRODUCT MANUFACTURING,true,false,false,true,2969.2
2022,51059,VA,Department of Defense,492210,LOCAL MESSENGERS AND LOCAL DELIVERY,true,false,false,true,43680.0
2022,11001,DC,Millennium Challenge Corporation,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,false,888010.94
2022,51153,VA,U.S. Agency for Global Media,812990,ALL OTHER PERSONAL SERVICES,true,true,false,false,18480.0
2022,06071,CA,Department of Defense,333611,TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,true,false,true,false,20369.1
2022,45015,SC,Department of Defense,443120,COMPUTER AND SOFTWARE STORES,true,false,true,false,13271.2
2022,51810,VA,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,false,790.8
2022,53033,WA,General Services Administration,561110,OFFICE ADMINISTRATIVE SERVICES,true,true,false,true,115660.8
2022,35049,NM,Department of the Interior,562910,REMEDIATION SERVICES,true,true,false,false,3310.25
2022,04025,AZ,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,794587.85
2022,12083,FL,Department of Veterans Affairs,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,true,false,18547.0
2022,32031,NV,Department of the Interior,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,false,false,false,1168746.0
2022,51550,VA,Department of Defense,335929,OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING,true,false,false,false,29760.0
2022,29213,MO,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,false,false,false,23998.64
2022,48029,TX,Department of Veterans Affairs,624120,SERVICES FOR THE ELDERLY AND PERSONS WITH DISABILITIES,true,true,false,false,11938.97
2022,51087,VA,Department of Justice,541199,ALL OTHER LEGAL SERVICES,true,true,false,false,125728.5
2022,45079,SC,Department of Defense,541350,BUILDING INSPECTION SERVICES,true,false,true,false,9590.0
2022,72021,PR,Department of Defense,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,true,true,false,false,133490.0
2022,51540,VA,Smithsonian Institution,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,true,false,false,false,68450.0
2022,45015,SC,Department of Defense,811111,GENERAL AUTOMOTIVE REPAIR,true,false,true,false,53450.0
2022,38071,ND,Department of the Interior,332992,SMALL ARMS AMMUNITION MANUFACTURING,true,false,false,true,6000.0
2022,39043,OH,Department of Defense,561720,JANITORIAL SERVICES,true,false,false,true,19785.73
2022,06037,CA,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,false,true,321674.0
2022,24023,MD,Department of Defense,332216,SAW BLADE AND HANDTOOL MANUFACTURING,true,false,false,false,119040.0
2022,42017,PA,Department of Defense,339950,SIGN MANUFACTURING,true,false,false,false,67110.51
2022,34001,NJ,Department of Homeland Security,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,false,false,69413.03
2022,37051,NC,Department of Defense,621330,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),true,false,false,true,404505.19999999995
2022,40027,OK,Department of Commerce,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,false,27000.0
2022,12103,FL,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,true,false,29445.0
2022,06071,CA,Department of Defense,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,true,true,true,65528.6
2022,20173,KS,Department of Defense,611620,SPORTS AND RECREATION INSTRUCTION,true,true,true,true,14099.8
2022,06029,CA,Department of Veterans Affairs,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,true,false,true,24801.0
2022,55087,WI,Department of the Treasury,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,true,false,20019.95
2022,12086,FL,Department of Veterans Affairs,541380,TESTING LABORATORIES,true,true,false,false,6010.0
2022,16017,ID,Department of the Interior,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,false,false,false,502656.0
2022,42043,PA,Department of Defense,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,false,false,8969.0
2022,50017,VT,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,2785000.0
2022,01117,AL,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,true,false,false,184.94
2022,06059,CA,Department of Defense,316210,FOOTWEAR MANUFACTURING,true,false,true,false,666.5
2022,56039,WY,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,false,2821386.36
2022,13121,GA,Department of Defense,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING,true,false,false,false,20370.0
2022,08035,CO,Department of Justice,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,true,true,1099815.69
2022,12063,FL,Department of Justice,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,false,461000.0
2022,12103,FL,Department of Homeland Security,562910,REMEDIATION SERVICES,true,false,false,true,37092.17
2022,53035,WA,Department of Defense,327992,GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,true,true,false,false,5200.0
2022,35043,NM,Department of Transportation,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,49660.0
2022,48201,TX,Department of Defense,336999,ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,true,false,false,true,28674.24
2022,48167,TX,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,true,false,31563.68
2022,36077,NY,Department of Defense,331491,"NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING",true,false,false,false,46125.0
2022,48121,TX,Department of Defense,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,false,false,469302.87
2022,08083,CO,Department of the Interior,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,false,false,411989.4
2022,53063,WA,Department of Defense,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,false,true,false,591841.0
2022,25017,MA,Department of Veterans Affairs,325612,POLISH AND OTHER SANITATION GOOD MANUFACTURING,true,false,true,false,14710.0
2022,04013,AZ,Department of Defense,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,true,true,false,true,21700.0
2022,24033,MD,Department of Defense,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,true,false,true,true,206175.0
2022,13139,GA,Department of Defense,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",true,false,false,false,4158.65
2022,38101,ND,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,true,false,13675.06
2022,13179,GA,Department of Defense,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),true,true,false,true,11460.0
2022,22055,LA,Department of the Interior,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,true,142432.5
2022,37093,NC,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,true,false,true,114330.0
2022,17167,IL,Department of Commerce,511210,SOFTWARE PUBLISHERS,true,false,false,false,32987.0
2022,18097,IN,Department of Defense,336415,GUIDED MISSILE AND SPACE VEHICLE PROPULSION UNIT AND PROPULSION UNIT PARTS MANUFACTURING,true,false,false,false,26298.66
2022,26139,MI,Department of Defense,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,true,false,false,true,14906.0
2022,18037,IN,Department of Justice,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,false,28372.45
2022,36103,NY,Department of Defense,315999,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,false,false,20010.26
2022,21047,KY,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,true,true,14755.0
2022,24031,MD,Department of Defense,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,true,false,1762995.2199999997
2022,24510,MD,Department of Defense,321212,SOFTWOOD VENEER AND PLYWOOD MANUFACTURING,true,false,true,false,51249.73
2022,22051,LA,Department of the Interior,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,true,false,false,true,100898.28
2022,06013,CA,Department of Health and Human Services,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,false,false,false,33750.0
2022,12033,FL,Environmental Protection Agency,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,false,false,false,59720.71
2022,45013,SC,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,false,101653.56
2022,37119,NC,Department of Defense,333249,OTHER INDUSTRIAL MACHINERY MANUFACTURING,true,false,false,false,82037.78
2022,24027,MD,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,false,265818341.45999998
2022,32003,NV,Department of Defense,238910,SITE PREPARATION CONTRACTORS,true,true,false,false,133765.13
2022,48029,TX,Department of Defense,541940,VETERINARY SERVICES,true,false,true,true,523826.4
2022,36005,NY,Department of Defense,333111,FARM MACHINERY AND EQUIPMENT MANUFACTURING,true,false,false,true,75383.05
2022,36103,NY,Department of Veterans Affairs,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,true,false,false,109610.0
2022,48479,TX,Department of Homeland Security,322211,CORRUGATED AND SOLID FIBER BOX MANUFACTURING,true,false,false,false,23971.96
