fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2023,37133,NC,Department of Defense,337211,WOOD OFFICE FURNITURE MANUFACTURING,true,false,false,false,49272.45
2023,36103,NY,Department of Defense,332912,FLUID POWER VALVE AND HOSE FITTING MANUFACTURING,true,true,false,false,319353.70000000007
2023,42091,PA,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,false,false,false,3723824.5900000003
2023,06039,CA,Department of Agriculture,311423,DRIED AND DEHYDRATED FOOD MANUFACTURING,true,false,true,false,25326390.23
2023,01103,AL,Department of Defense,334417,ELECTRONIC CONNECTOR MANUFACTURING,true,false,false,false,108159.3
2023,36047,NY,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,false,313832.68999999994
2023,11001,DC,Department of Education,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,false,23252956.58
2023,37139,NC,Department of Homeland Security,493110,GENERAL WAREHOUSING AND STORAGE,true,false,false,false,6234152.58
2023,24031,MD,Department of Health and Human Services,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,true,76389303.68
2023,48029,TX,Department of Defense,611710,EDUCATIONAL SUPPORT SERVICES,true,true,false,true,27947346.369999997
2023,45063,SC,Department of Transportation,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,false,19612.39
2023,21085,KY,Department of Defense,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,true,true,false,false,76304.65
2023,24031,MD,Department of Defense,337127,INSTITUTIONAL FURNITURE MANUFACTURING,true,false,false,false,251734.33000000002
2023,13135,GA,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,false,1227628.8599999996
2023,51153,VA,Department of Defense,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,true,false,false,17173.25
2023,24031,MD,Department of the Interior,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,6762913.390000001
2023,31119,NE,Department of Veterans Affairs,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,true,false,false,75998.0
2023,26093,MI,Department of Defense,332721,PRECISION TURNED PRODUCT MANUFACTURING,true,false,false,false,48350.350000000006
2023,48201,TX,National Aeronautics and Space Administration,561210,FACILITIES SUPPORT SERVICES,true,true,false,true,7262772.24
2023,23025,ME,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,false,23424.12
2023,12081,FL,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,true,false,504283.0
2023,26081,MI,Department of Veterans Affairs,339115,OPHTHALMIC GOODS MANUFACTURING,true,false,true,false,43991.24
2023,48355,TX,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,27420040.66
2023,36103,NY,Department of Defense,332119,"METAL CROWN, CLOSURE, AND OTHER METAL STAMPING (EXCEPT AUTOMOTIVE)",true,false,true,false,33541.16
2023,36065,NY,Department of Defense,333515,CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,true,false,false,false,152129.45
2023,36065,NY,Department of Defense,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,true,false,false,0.0
2023,06093,CA,Department of Agriculture,722310,FOOD SERVICE CONTRACTORS,true,false,true,false,3767438.45
2023,06059,CA,Department of Defense,331110,IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,true,false,false,false,174291.85
2023,05143,AR,Department of Justice,311612,MEAT PROCESSED FROM CARCASSES,true,false,false,false,60288.44
2023,34035,NJ,Department of Defense,333618,OTHER ENGINE EQUIPMENT MANUFACTURING,true,false,false,false,86975.70999999999
2023,34025,NJ,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,3844575.9299999997
2023,11001,DC,Department of Transportation,441110,NEW CAR DEALERS,true,true,false,true,1676698.0
